"COU","Country","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,0,,
"ESP","Spain","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,5.04,,
"ESP","Spain","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,59.53,,
"ESP","Spain","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Persons","0","Units",,,24.75,,
"ESP","Spain","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,35.43,,
"ESP","Spain","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,30.77,,
"ESP","Spain","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Persons","0","Units",,,41.32,,
"ESP","Spain","EMPWPS","Share of public employment filled by women","2009","2009","PER","Persons","0","Units",,,52.91,,
"ESP","Spain","EMPWPS","Share of public employment filled by women","2015","2015","PER","Persons","0","Units",,,54.15,,
"ESP","Spain","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Persons","0","Units",,,43.64,,
"ESP","Spain","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Persons","0","Units",,,45.37,,
"ESP","Spain","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,50.66,,
"ESP","Spain","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Persons","0","Units",,,33.13,,
"ESP","Spain","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Persons","0","Units",,,29.23,,
"ESP","Spain","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Persons","0","Units",,,37.85,,
"ESP","Spain","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Persons","0","Units",,,48.55,,
"ESP","Spain","EMPW_PARL","Share of women parliamentarians","2012","2012","PC","Percentage","0","Units",,,36,,
"ESP","Spain","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Percentage","0","Units",,,41.1,,
"ESP","Spain","EMPW_MIN","Share of women ministers","2012","2012","PC","Percentage","0","Units",,,30.8,,
"ESP","Spain","EMPW_MIN","Share of women ministers","2015","2015","PC","Percentage","0","Units",,,30.8,,
"ESP","Spain","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Percentage","0","Units",,,50,,
"ESP","Spain","EMPW_PJ","Share of professional judges that are women","2014","2014","PC","Percentage","0","Units",,,52,,
"ESP","Spain","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Percentage","0","Units",,,59,,
"ESP","Spain","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Percentage","0","Units",,,35,,
"ESP","Spain","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Percentage","0","Units",,,13,,
"ESP","Spain","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,199330.38,,
"ESP","Spain","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,133640.5,,
"ESP","Spain","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,38165.9,,
"ESP","Spain","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,27523.98,,
"ESP","Spain","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,171607.01,,
"ESP","Spain","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,115053.45,,
"ESP","Spain","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,32857.69,,
"ESP","Spain","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,23695.87,,
"ESP","Spain","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,5.53,,
"ESP","Spain","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,4.76,,
"ESP","Spain","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,152598.12,,
"ESP","Spain","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,102308.99,,
"ESP","Spain","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,29218.05,,
"ESP","Spain","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,21071.08,,
"ESP","Spain","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,132685.39,,
"ESP","Spain","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,88958.55,,
"ESP","Spain","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,25405.35,,
"ESP","Spain","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,18321.49,,
"ESP","Spain","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,4.24,,
"ESP","Spain","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.68,,
"ESP","Spain","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,114194.12,,
"ESP","Spain","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,71776.06,,
"ESP","Spain","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,20498.26,,
"ESP","Spain","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,21919.8,,
"ESP","Spain","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.97,,
"ESP","Spain","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,55785.85,,
"ESP","Spain","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,35063.88,,
"ESP","Spain","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,10013.76,,
"ESP","Spain","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,10708.21,,
"ESP","Spain","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.45,,
"ESP","Spain","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","US Dollar","0","Units",,,100292.13,,
"ESP","Spain","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,64654.36,,
"ESP","Spain","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,71871.45,,
"ESP","Spain","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,66135.49,,
"ESP","Spain","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,82319.88,,
"ESP","Spain","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.61,,
"ESP","Spain","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.68,,
"ESP","Spain","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.87,,
"ESP","Spain","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.72,,
"ESP","Spain","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.14,,
"ESP","Spain","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,46865,,
"ESP","Spain","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,40762,,
"ESP","Spain","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,57278,,
"ESP","Spain","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Units",,,1.16,,
"SWE","Sweden","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,30.26,,
"SWE","Sweden","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,29.37,,
"SWE","Sweden","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,29.43,,
"SWE","Sweden","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,28.97,,
"SWE","Sweden","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,28.5,,
