"COUNTRY","Country","AGE","Age","INTENSITY","Intensity","SEX","Gender","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator name","YEAR","Year","Value","Flag Codes","Flags"
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",31.748,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",31.32,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",31.129,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",31.39,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",22.638,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",22.351,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",22.133,,
"SWE","Sweden","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",22.158,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",8.998,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",9.315,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",9.468,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",9.77,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",9.658,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",9.666,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",9.781,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",10.933,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",11.097,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",11.212,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",11.623,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",11.773,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",11.934,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",12.055,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",9.005,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",9.332,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",9.477,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",9.782,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",10.944,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",11.118,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",11.225,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",12.057,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0.925,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",1.169,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",1.285,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",1.253,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",1.298,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",1.295,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",1.254,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0.603,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0.743,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0.835,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0.836,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.831,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.814,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.786,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",24.98,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",26.012,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",27.141,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",28.074,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",28.472,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",29.028,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",28.8,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",22.171,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",22.681,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",23.522,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",24.027,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",24.522,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",24.779,,
"CHE","Switzerland","Y20T24","20-24 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",24.699,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",3.924,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",5.615,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",5.975,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",5.694,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",4.076,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",6.754,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",7.678,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",7.885,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",6.109,,
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"TUR","Turkey","Y20T24","20-24 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
